"Plot Title: Leone_Dec_12.17.2020"
"#","Date Time, GMT-11:00","Abs Pres, psi (LGR S/N: 20158653, SEN S/N: 20158653)","Temp, °F (LGR S/N: 20158653, SEN S/N: 20158653)","Coupler Detached (LGR S/N: 20158653)","End Of File (LGR S/N: 20158653)"
239,12/20/20 12:13:00 AM,14.8426,77.400,,
240,12/20/20 12:28:00 AM,14.8403,77.400,,
241,12/20/20 12:43:00 AM,14.8403,77.400,,
242,12/20/20 12:58:00 AM,14.8379,77.400,,
243,12/20/20 01:13:00 AM,14.8333,77.400,,
244,12/20/20 01:28:00 AM,14.8356,77.400,,
245,12/20/20 01:43:00 AM,14.8333,77.400,,
246,12/20/20 01:58:00 AM,14.8240,77.400,,
247,12/20/20 02:13:00 AM,14.8237,77.225,,
248,12/20/20 02:28:00 AM,14.8214,77.225,,
249,12/20/20 02:43:00 AM,14.8237,77.225,,
250,12/20/20 02:58:00 AM,14.8237,77.225,,
251,12/20/20 03:13:00 AM,14.8236,77.050,,
252,12/20/20 03:28:00 AM,14.8236,77.050,,
253,12/20/20 03:43:00 AM,14.8236,77.050,,
254,12/20/20 03:58:00 AM,14.8236,77.050,,
255,12/20/20 04:13:00 AM,14.8256,76.876,,
256,12/20/20 04:28:00 AM,14.8279,76.876,,
257,12/20/20 04:43:00 AM,14.8303,76.876,,
258,12/20/20 04:58:00 AM,14.8303,76.876,,
259,12/20/20 05:13:00 AM,14.8349,76.876,,
260,12/20/20 05:28:00 AM,14.8372,76.876,,
261,12/20/20 05:43:00 AM,14.8397,76.876,,
262,12/20/20 05:58:00 AM,14.8397,76.876,,
263,12/20/20 06:13:00 AM,14.8466,76.876,,
264,12/20/20 06:28:00 AM,14.8490,76.876,,
265,12/20/20 06:43:00 AM,14.8513,76.876,,
266,12/20/20 06:58:00 AM,14.8536,76.876,,
267,12/20/20 07:13:00 AM,14.8559,76.876,,
268,12/20/20 07:28:00 AM,14.8582,76.876,,
269,12/20/20 07:43:00 AM,14.8559,76.876,,
270,12/20/20 07:58:00 AM,14.8561,77.050,,
271,12/20/20 08:13:00 AM,14.8537,77.050,,
272,12/20/20 08:28:00 AM,14.8517,77.225,,
273,12/20/20 08:43:00 AM,14.8494,77.225,,
274,12/20/20 08:58:00 AM,14.8542,77.400,,
275,12/20/20 09:13:00 AM,14.8542,77.400,,
276,12/20/20 09:28:00 AM,14.8545,77.574,,
277,12/20/20 09:43:00 AM,14.8568,77.574,,
278,12/20/20 09:58:00 AM,14.8571,77.749,,
279,12/20/20 10:13:00 AM,14.8524,77.749,,
280,12/20/20 10:28:00 AM,14.8526,77.923,,
281,12/20/20 10:43:00 AM,14.8482,78.098,,
282,12/20/20 10:58:00 AM,14.8459,78.098,,
283,12/20/20 11:13:00 AM,14.8459,78.098,,
284,12/20/20 11:28:00 AM,14.8437,78.274,,
285,12/20/20 11:43:00 AM,14.8414,78.274,,
286,12/20/20 11:58:00 AM,14.8395,78.624,,
287,12/20/20 12:13:00 PM,14.8378,78.975,,
288,12/20/20 12:28:00 PM,14.8375,78.800,,
289,12/20/20 12:43:00 PM,14.8355,78.975,,
290,12/20/20 12:58:00 PM,14.8287,79.151,,
291,12/20/20 01:13:00 PM,14.8284,78.975,,
292,12/20/20 01:28:00 PM,14.8287,79.151,,
293,12/20/20 01:43:00 PM,14.8268,79.502,,
294,12/20/20 01:58:00 PM,14.8247,79.678,,
295,12/20/20 02:13:00 PM,14.8224,79.678,,
296,12/20/20 02:28:00 PM,14.8252,80.029,,
297,12/20/20 02:43:00 PM,14.8229,80.029,,
298,12/20/20 02:58:00 PM,14.8252,80.029,,
299,12/20/20 03:13:00 PM,14.8249,79.853,,
300,12/20/20 03:28:00 PM,14.8226,79.853,,
301,12/20/20 03:43:00 PM,14.8220,79.326,,
302,12/20/20 03:58:00 PM,14.8198,79.502,,
303,12/20/20 04:13:00 PM,14.8173,79.326,,
304,12/20/20 04:28:00 PM,14.8149,79.326,,
305,12/20/20 04:43:00 PM,14.8171,79.151,,
306,12/20/20 04:58:00 PM,14.8168,78.975,,
307,12/20/20 05:13:00 PM,14.8168,78.975,,
308,12/20/20 05:28:00 PM,14.8214,78.975,,
309,12/20/20 05:43:00 PM,14.8236,78.800,,
310,12/20/20 05:58:00 PM,14.8236,78.800,,
311,12/20/20 06:13:00 PM,14.8279,78.624,,
312,12/20/20 06:28:00 PM,14.8303,78.624,,
313,12/20/20 06:43:00 PM,14.8326,78.624,,
314,12/20/20 06:58:00 PM,14.8324,78.449,,
315,12/20/20 07:13:00 PM,14.8324,78.449,,
316,12/20/20 07:28:00 PM,14.8368,78.274,,
317,12/20/20 07:43:00 PM,14.8368,78.274,,
318,12/20/20 07:58:00 PM,14.8368,78.274,,
319,12/20/20 08:13:00 PM,14.8414,78.274,,
320,12/20/20 08:28:00 PM,14.8390,78.098,,
321,12/20/20 08:43:00 PM,14.8436,78.098,,
322,12/20/20 08:58:00 PM,14.8482,78.098,,
323,12/20/20 09:13:00 PM,14.8479,77.923,,
324,12/20/20 09:28:00 PM,14.8503,77.923,,
325,12/20/20 09:43:00 PM,14.8526,77.923,,
326,12/20/20 09:58:00 PM,14.8524,77.749,,
327,12/20/20 10:13:00 PM,14.8524,77.749,,
328,12/20/20 10:28:00 PM,14.8524,77.749,,
329,12/20/20 10:43:00 PM,14.8522,77.574,,
330,12/20/20 10:58:00 PM,14.8522,77.574,,
331,12/20/20 11:13:00 PM,14.8522,77.574,,
332,12/20/20 11:28:00 PM,14.8522,77.574,,
333,12/20/20 11:43:00 PM,14.8519,77.400,,
334,12/20/20 11:58:00 PM,14.8519,77.400,,
335,12/21/20 12:13:00 AM,14.8542,77.400,,
336,12/21/20 12:28:00 AM,14.8542,77.400,,
337,12/21/20 12:43:00 AM,14.8495,77.400,,
338,12/21/20 12:58:00 AM,14.8494,77.225,,
339,12/21/20 01:13:00 AM,14.8517,77.225,,
340,12/21/20 01:28:00 AM,14.8471,77.225,,
341,12/21/20 01:43:00 AM,14.8424,77.225,,
342,12/21/20 01:58:00 AM,14.8398,77.050,,
343,12/21/20 02:13:00 AM,14.8352,77.050,,
344,12/21/20 02:28:00 AM,14.8329,77.050,,
345,12/21/20 02:43:00 AM,14.8305,77.050,,
346,12/21/20 02:58:00 AM,14.8282,77.050,,
347,12/21/20 03:13:00 AM,14.8259,77.050,,
348,12/21/20 03:28:00 AM,14.8256,76.876,,
349,12/21/20 03:43:00 AM,14.8233,76.876,,
350,12/21/20 03:58:00 AM,14.8233,76.876,,
351,12/21/20 04:13:00 AM,14.8256,76.876,,
352,12/21/20 04:28:00 AM,14.8233,76.876,,
353,12/21/20 04:43:00 AM,14.8256,76.876,,
354,12/21/20 04:58:00 AM,14.8303,76.876,,
355,12/21/20 05:13:00 AM,14.8303,76.876,,
356,12/21/20 05:28:00 AM,14.8326,76.876,,
357,12/21/20 05:43:00 AM,14.8349,76.876,,
358,12/21/20 05:58:00 AM,14.8372,76.876,,
359,12/21/20 06:13:00 AM,14.8420,76.876,,
360,12/21/20 06:28:00 AM,14.8443,76.876,,
361,12/21/20 06:43:00 AM,14.8466,76.876,,
362,12/21/20 06:58:00 AM,14.8490,76.876,,
363,12/21/20 07:13:00 AM,14.8513,76.876,,
364,12/21/20 07:28:00 AM,14.8536,76.876,,
365,12/21/20 07:43:00 AM,14.8537,77.050,,
366,12/21/20 07:58:00 AM,14.8537,77.050,,
367,12/21/20 08:13:00 AM,14.8540,77.225,,
368,12/21/20 08:28:00 AM,14.8540,77.225,,
369,12/21/20 08:43:00 AM,14.8519,77.400,,
370,12/21/20 08:58:00 AM,14.8519,77.400,,
371,12/21/20 09:13:00 AM,14.8498,77.574,,
372,12/21/20 09:28:00 AM,14.8501,77.749,,
373,12/21/20 09:43:00 AM,14.8453,77.749,,
374,12/21/20 09:58:00 AM,14.8479,77.923,,
375,12/21/20 10:13:00 AM,14.8461,78.274,,
376,12/21/20 10:28:00 AM,14.8459,78.098,,
377,12/21/20 10:43:00 AM,14.8465,78.624,,
378,12/21/20 10:58:00 AM,14.8445,78.800,,
379,12/21/20 11:13:00 AM,14.8426,79.151,,
380,12/21/20 11:28:00 AM,14.8384,79.502,,
381,12/21/20 11:43:00 AM,14.8366,79.853,,
382,12/21/20 11:58:00 AM,14.8347,80.206,,
383,12/21/20 12:13:00 PM,14.8326,80.382,,
384,12/21/20 12:28:00 PM,14.8285,80.735,,
385,12/21/20 12:43:00 PM,14.8262,80.735,,
386,12/21/20 12:58:00 PM,14.8263,80.911,,
387,12/21/20 01:13:00 PM,14.8243,81.090,,
388,12/21/20 01:28:00 PM,14.8246,81.266,,
389,12/21/20 01:43:00 PM,14.8246,81.266,,
390,12/21/20 01:58:00 PM,14.8178,81.442,,
391,12/21/20 02:13:00 PM,14.8175,81.266,,
392,12/21/20 02:28:00 PM,14.8175,81.266,,
393,12/21/20 02:43:00 PM,14.8127,81.090,,
394,12/21/20 02:58:00 PM,14.8104,81.090,,
395,12/21/20 03:13:00 PM,14.8104,81.090,,
396,12/21/20 03:28:00 PM,14.8098,80.735,,
397,12/21/20 03:43:00 PM,14.8075,80.735,,
398,12/21/20 03:58:00 PM,14.8097,80.559,,
399,12/21/20 04:13:00 PM,14.8094,80.382,,
400,12/21/20 04:28:00 PM,14.8068,80.206,,
401,12/21/20 04:43:00 PM,14.8068,80.206,,
402,12/21/20 04:58:00 PM,14.8136,80.029,,
403,12/21/20 05:13:00 PM,14.8155,79.678,,
404,12/21/20 05:28:00 PM,14.8155,79.678,,
405,12/21/20 05:43:00 PM,14.8175,79.502,,
406,12/21/20 05:58:00 PM,14.8220,79.326,,
407,12/21/20 06:13:00 PM,14.8220,79.326,,
408,12/21/20 06:28:00 PM,14.8287,79.151,,
409,12/21/20 06:43:00 PM,14.8287,79.151,,
410,12/21/20 06:58:00 PM,14.8307,78.975,,
411,12/21/20 07:13:00 PM,14.8307,78.975,,
412,12/21/20 07:28:00 PM,14.8329,78.800,,
413,12/21/20 07:43:00 PM,14.8329,78.800,,
414,12/21/20 07:58:00 PM,14.8395,78.624,,
415,12/21/20 08:13:00 PM,14.8465,78.624,,
416,12/21/20 08:28:00 PM,14.8626,78.449,,
417,12/21/20 08:43:00 PM,14.8999,78.449,,
418,12/21/20 08:58:00 PM,14.9321,78.274,,
419,12/21/20 09:13:00 PM,14.9226,78.098,,
420,12/21/20 09:28:00 PM,14.9061,77.923,,
421,12/21/20 09:43:00 PM,14.8922,77.923,,
422,12/21/20 09:58:00 PM,14.8826,77.749,,
423,12/21/20 10:13:00 PM,14.8733,77.749,,
424,12/21/20 10:28:00 PM,14.8687,77.749,,
425,12/21/20 10:43:00 PM,14.8614,77.574,,
426,12/21/20 10:58:00 PM,14.8591,77.574,,
427,12/21/20 11:13:00 PM,14.8568,77.574,,
428,12/21/20 11:28:00 PM,14.8519,77.400,,
429,12/21/20 11:43:00 PM,14.8449,77.400,,
430,12/21/20 11:58:00 PM,14.8448,77.225,,
431,12/22/20 12:13:00 AM,14.8424,77.225,,
432,12/22/20 12:28:00 AM,14.8401,77.225,,
433,12/22/20 12:43:00 AM,14.8398,77.050,,
434,12/22/20 12:58:00 AM,14.8352,77.050,,
435,12/22/20 01:13:00 AM,14.8329,77.050,,
436,12/22/20 01:28:00 AM,14.8256,76.876,,
437,12/22/20 01:43:00 AM,14.8256,76.876,,
438,12/22/20 01:58:00 AM,14.8233,76.876,,
439,12/22/20 02:13:00 AM,14.8185,76.703,,
440,12/22/20 02:28:00 AM,14.8185,76.703,,
441,12/22/20 02:43:00 AM,14.8139,76.703,,
442,12/22/20 02:58:00 AM,14.8162,76.703,,
443,12/22/20 03:13:00 AM,14.8136,76.528,,
444,12/22/20 03:28:00 AM,14.8136,76.528,,
445,12/22/20 03:43:00 AM,14.8113,76.528,,
446,12/22/20 03:58:00 AM,14.8113,76.528,,
447,12/22/20 04:13:00 AM,14.8111,76.354,,
448,12/22/20 04:28:00 AM,14.8134,76.354,,
449,12/22/20 04:43:00 AM,14.8111,76.354,,
450,12/22/20 04:58:00 AM,14.8108,76.181,,
451,12/22/20 05:13:00 AM,14.8155,76.181,,
452,12/22/20 05:28:00 AM,14.8178,76.181,,
453,12/22/20 05:43:00 AM,14.8201,76.181,,
454,12/22/20 05:58:00 AM,14.8224,76.181,,
455,12/22/20 06:13:00 AM,14.8246,76.006,,
456,12/22/20 06:28:00 AM,14.8269,76.006,,
457,12/22/20 06:43:00 AM,14.8292,76.006,,
458,12/22/20 06:58:00 AM,14.8316,76.006,,
459,12/22/20 07:13:00 AM,14.8292,76.006,,
460,12/22/20 07:28:00 AM,14.8317,76.181,,
461,12/22/20 07:43:00 AM,14.8294,76.181,,
462,12/22/20 07:58:00 AM,14.8274,76.354,,
463,12/22/20 08:13:00 AM,14.8320,76.354,,
464,12/22/20 08:28:00 AM,14.8298,76.528,,
465,12/22/20 08:43:00 AM,14.8347,76.703,,
466,12/22/20 08:58:00 AM,14.8349,76.876,,
467,12/22/20 09:13:00 AM,14.8329,77.050,,
468,12/22/20 09:28:00 AM,14.8326,76.876,,
469,12/22/20 09:43:00 AM,14.8305,77.050,,
470,12/22/20 09:58:00 AM,14.8287,77.400,,
471,12/22/20 10:13:00 AM,14.8289,77.574,,
472,12/22/20 10:28:00 AM,14.8247,77.923,,
473,12/22/20 10:43:00 AM,14.8226,78.098,,
474,12/22/20 10:58:00 AM,14.8202,78.098,,
475,12/22/20 11:13:00 AM,14.8202,78.098,,
476,12/22/20 11:28:00 AM,14.8187,78.624,,
477,12/22/20 11:43:00 AM,14.8149,79.326,,
478,12/22/20 11:58:00 AM,14.8149,79.326,,
479,12/22/20 12:13:00 PM,14.8155,79.678,,
480,12/22/20 12:28:00 PM,14.8139,80.206,,
481,12/22/20 12:43:00 PM,14.8143,80.559,,
482,12/22/20 12:58:00 PM,14.8120,80.559,,
483,12/22/20 01:13:00 PM,14.8094,80.382,,
484,12/22/20 01:28:00 PM,14.8117,80.382,,
485,12/22/20 01:43:00 PM,14.8075,80.735,,
486,12/22/20 01:58:00 PM,14.8057,81.090,,
487,12/22/20 02:13:00 PM,14.8036,81.266,,
488,12/22/20 02:28:00 PM,14.8034,81.090,,
489,12/22/20 02:43:00 PM,14.8011,81.090,,
