"Plot Title: Fagasa-3-May"
"#","Date Time, GMT-11:00","Abs Pres, psi (LGR S/N: 10729276, SEN S/N: 10729276)","Temp, °F (LGR S/N: 10729276, SEN S/N: 10729276)","Coupler Detached (LGR S/N: 10729276)","End Of File (LGR S/N: 10729276)"
111,05/27/20 04:30:00 PM,15.0578,81.442,,
112,05/27/20 04:45:00 PM,15.0578,81.442,,
113,05/27/20 05:00:00 PM,15.0578,81.442,,
114,05/27/20 05:15:00 PM,15.0525,81.266,,
115,05/27/20 05:30:00 PM,15.0548,81.266,,
116,05/27/20 05:45:00 PM,15.0588,81.090,,
117,05/27/20 06:00:00 PM,15.0565,81.090,,
118,05/27/20 06:15:00 PM,15.0583,80.911,,
119,05/27/20 06:30:00 PM,15.0559,80.911,,
120,05/27/20 06:45:00 PM,15.0577,80.735,,
121,05/27/20 07:00:00 PM,15.0646,80.735,,
122,05/27/20 07:15:00 PM,15.0623,80.735,,
123,05/27/20 07:30:00 PM,15.0617,80.559,,
124,05/27/20 07:45:00 PM,15.0617,80.559,,
125,05/27/20 08:00:00 PM,15.0587,80.382,,
126,05/27/20 08:15:00 PM,15.0610,80.382,,
127,05/27/20 08:30:00 PM,15.0610,80.382,,
128,05/27/20 08:45:00 PM,15.0651,80.206,,
129,05/27/20 09:00:00 PM,15.0651,80.206,,
130,05/27/20 09:15:00 PM,15.0674,80.206,,
131,05/27/20 09:30:00 PM,15.0668,80.029,,
132,05/27/20 09:45:00 PM,15.0645,80.029,,
133,05/27/20 10:00:00 PM,15.0668,80.029,,
134,05/27/20 10:15:00 PM,15.0686,79.853,,
135,05/27/20 10:30:00 PM,15.0709,79.853,,
136,05/27/20 10:45:00 PM,15.0662,79.853,,
137,05/27/20 11:00:00 PM,15.0662,79.853,,
138,05/27/20 11:15:00 PM,15.0632,79.678,,
139,05/27/20 11:30:00 PM,15.0655,79.678,,
140,05/27/20 11:45:00 PM,15.0585,79.678,,
141,05/28/20 12:00:00 AM,15.0562,79.678,,
142,05/28/20 12:15:00 AM,15.0533,79.502,,
143,05/28/20 12:30:00 AM,15.0510,79.502,,
144,05/28/20 12:45:00 AM,15.0485,79.502,,
145,05/28/20 01:00:00 AM,15.0510,79.502,,
146,05/28/20 01:15:00 AM,15.0480,79.326,,
147,05/28/20 01:30:00 AM,15.0433,79.326,,
148,05/28/20 01:45:00 AM,15.0480,79.326,,
149,05/28/20 02:00:00 AM,15.0503,79.326,,
150,05/28/20 02:15:00 AM,15.0526,79.326,,
151,05/28/20 02:30:00 AM,15.0480,79.326,,
152,05/28/20 02:45:00 AM,15.0503,79.326,,
153,05/28/20 03:00:00 AM,15.0456,79.326,,
154,05/28/20 03:15:00 AM,15.0503,79.326,,
155,05/28/20 03:30:00 AM,15.0474,79.151,,
156,05/28/20 03:45:00 AM,15.0474,79.151,,
157,05/28/20 04:00:00 AM,15.0474,79.151,,
158,05/28/20 04:15:00 AM,15.0497,79.151,,
159,05/28/20 04:30:00 AM,15.0543,79.151,,
160,05/28/20 04:45:00 AM,15.0590,79.151,,
161,05/28/20 05:00:00 AM,15.0567,79.151,,
162,05/28/20 05:15:00 AM,15.0543,79.151,,
163,05/28/20 05:30:00 AM,15.0590,79.151,,
164,05/28/20 05:45:00 AM,15.0543,79.151,,
165,05/28/20 06:00:00 AM,15.0584,78.975,,
166,05/28/20 06:15:00 AM,15.0677,78.975,,
167,05/28/20 06:30:00 AM,15.0748,78.975,,
168,05/28/20 06:45:00 AM,15.0771,78.975,,
169,05/28/20 07:00:00 AM,15.0794,78.975,,
170,05/28/20 07:15:00 AM,15.0794,78.975,,
171,05/28/20 07:30:00 AM,15.0771,78.975,,
172,05/28/20 07:45:00 AM,15.0794,78.975,,
173,05/28/20 08:00:00 AM,15.0864,78.975,,
174,05/28/20 08:15:00 AM,15.0841,78.975,,
175,05/28/20 08:30:00 AM,15.0835,78.800,,
176,05/28/20 08:45:00 AM,15.0858,78.800,,
177,05/28/20 09:00:00 AM,15.0858,78.800,,
178,05/28/20 09:15:00 AM,15.0858,78.800,,
179,05/28/20 09:30:00 AM,15.0835,78.800,,
180,05/28/20 09:45:00 AM,15.0765,78.800,,
181,05/28/20 10:00:00 AM,15.0717,78.800,,
182,05/28/20 10:15:00 AM,15.0671,78.800,,
183,05/28/20 10:30:00 AM,15.0625,78.800,,
184,05/28/20 10:45:00 AM,15.0555,78.800,,
185,05/28/20 11:00:00 AM,15.0578,78.800,,
186,05/28/20 11:15:00 AM,15.0584,78.975,,
187,05/28/20 11:30:00 AM,15.0654,78.975,,
188,05/28/20 11:45:00 AM,15.0654,78.975,,
189,05/28/20 12:00:00 PM,15.0661,79.151,,
190,05/28/20 12:15:00 PM,15.0684,79.151,,
191,05/28/20 12:30:00 PM,15.0684,79.151,,
192,05/28/20 12:45:00 PM,15.0667,79.326,,
193,05/28/20 01:00:00 PM,15.0696,79.502,,
194,05/28/20 01:15:00 PM,15.0672,79.502,,
195,05/28/20 01:30:00 PM,15.0632,79.678,,
196,05/28/20 01:45:00 PM,15.0609,79.678,,
197,05/28/20 02:00:00 PM,15.0568,79.853,,
198,05/28/20 02:15:00 PM,15.0568,79.853,,
199,05/28/20 02:30:00 PM,15.0522,79.853,,
200,05/28/20 02:45:00 PM,15.0504,80.029,,
201,05/28/20 03:00:00 PM,15.0481,80.029,,
202,05/28/20 03:15:00 PM,15.0458,80.029,,
203,05/28/20 03:30:00 PM,15.0440,80.206,,
204,05/28/20 03:45:00 PM,15.0440,80.206,,
205,05/28/20 04:00:00 PM,15.0464,80.206,,
206,05/28/20 04:15:00 PM,15.0464,80.206,,
207,05/28/20 04:30:00 PM,15.0464,80.206,,
208,05/28/20 04:45:00 PM,15.0511,80.206,,
209,05/28/20 05:00:00 PM,15.0535,80.206,,
210,05/28/20 05:15:00 PM,15.0504,80.029,,
211,05/28/20 05:30:00 PM,15.0527,80.029,,
212,05/28/20 05:45:00 PM,15.0527,80.029,,
213,05/28/20 06:00:00 PM,15.0545,79.853,,
214,05/28/20 06:15:00 PM,15.0545,79.853,,
215,05/28/20 06:30:00 PM,15.0522,79.853,,
216,05/28/20 06:45:00 PM,15.0568,79.853,,
217,05/28/20 07:00:00 PM,15.0585,79.678,,
218,05/28/20 07:15:00 PM,15.0609,79.678,,
219,05/28/20 07:30:00 PM,15.0655,79.678,,
220,05/28/20 07:45:00 PM,15.0696,79.502,,
221,05/28/20 08:00:00 PM,15.0767,79.502,,
222,05/28/20 08:15:00 PM,15.0696,79.502,,
223,05/28/20 08:30:00 PM,15.0696,79.502,,
224,05/28/20 08:45:00 PM,15.0690,79.326,,
225,05/28/20 09:00:00 PM,15.0713,79.326,,
226,05/28/20 09:15:00 PM,15.0713,79.326,,
227,05/28/20 09:30:00 PM,15.0713,79.326,,
228,05/28/20 09:45:00 PM,15.0730,79.151,,
229,05/28/20 10:00:00 PM,15.0730,79.151,,
230,05/28/20 10:15:00 PM,15.0754,79.151,,
231,05/28/20 10:30:00 PM,15.0754,79.151,,
232,05/28/20 10:45:00 PM,15.0754,79.151,,
233,05/28/20 11:00:00 PM,15.0725,78.975,,
234,05/28/20 11:15:00 PM,15.0701,78.975,,
235,05/28/20 11:30:00 PM,15.0701,78.975,,
236,05/28/20 11:45:00 PM,15.0701,78.975,,
237,05/29/20 12:00:00 AM,15.0725,78.975,,
238,05/29/20 12:15:00 AM,15.0654,78.975,,
239,05/29/20 12:30:00 AM,15.0701,78.975,,
240,05/29/20 12:45:00 AM,15.0654,78.975,,
241,05/29/20 01:00:00 AM,15.0607,78.975,,
242,05/29/20 01:15:00 AM,15.0630,78.975,,
243,05/29/20 01:30:00 AM,15.0601,78.800,,
244,05/29/20 01:45:00 AM,15.0578,78.800,,
245,05/29/20 02:00:00 AM,15.0532,78.800,,
246,05/29/20 02:15:00 AM,15.0601,78.800,,
247,05/29/20 02:30:00 AM,15.0601,78.800,,
248,05/29/20 02:45:00 AM,15.0625,78.800,,
249,05/29/20 03:00:00 AM,15.0625,78.800,,
250,05/29/20 03:15:00 AM,15.0601,78.800,,
251,05/29/20 03:30:00 AM,15.0625,78.800,,
252,05/29/20 03:45:00 AM,15.0648,78.800,,
253,05/29/20 04:00:00 AM,15.0619,78.624,,
254,05/29/20 04:15:00 AM,15.0619,78.624,,
255,05/29/20 04:30:00 AM,15.0596,78.624,,
256,05/29/20 04:45:00 AM,15.0642,78.624,,
257,05/29/20 05:00:00 AM,15.0596,78.624,,
258,05/29/20 05:15:00 AM,15.0619,78.624,,
259,05/29/20 05:30:00 AM,15.0665,78.624,,
260,05/29/20 05:45:00 AM,15.0665,78.624,,
261,05/29/20 06:00:00 AM,15.0665,78.624,,
262,05/29/20 06:15:00 AM,15.0665,78.624,,
263,05/29/20 06:30:00 AM,15.0659,78.449,,
264,05/29/20 06:45:00 AM,15.0706,78.449,,
265,05/29/20 07:00:00 AM,15.0683,78.449,,
266,05/29/20 07:15:00 AM,15.0729,78.449,,
267,05/29/20 07:30:00 AM,15.0752,78.449,,
268,05/29/20 07:45:00 AM,15.0845,78.449,,
269,05/29/20 08:00:00 AM,15.0822,78.449,,
270,05/29/20 08:15:00 AM,15.0870,78.449,,
271,05/29/20 08:30:00 AM,15.0870,78.449,,
272,05/29/20 08:45:00 AM,15.0876,78.624,,
273,05/29/20 09:00:00 AM,15.0922,78.624,,
274,05/29/20 09:15:00 AM,15.0922,78.624,,
275,05/29/20 09:30:00 AM,15.0951,78.800,,
276,05/29/20 09:45:00 AM,15.0951,78.800,,
277,05/29/20 10:00:00 AM,15.0958,78.975,,
278,05/29/20 10:15:00 AM,15.0910,78.975,,
279,05/29/20 10:30:00 AM,15.0918,79.151,,
280,05/29/20 10:45:00 AM,15.0918,79.151,,
281,05/29/20 11:00:00 AM,15.0877,79.326,,
282,05/29/20 11:15:00 AM,15.0860,79.502,,
283,05/29/20 11:30:00 AM,15.0865,79.678,,
284,05/29/20 11:45:00 AM,15.0825,79.853,,
285,05/29/20 12:00:00 PM,15.0738,80.029,,
286,05/29/20 12:15:00 PM,15.0720,80.206,,
287,05/29/20 12:30:00 PM,15.0681,80.382,,
288,05/29/20 12:45:00 PM,15.0641,80.559,,
289,05/29/20 01:00:00 PM,15.0600,80.735,,
290,05/29/20 01:15:00 PM,15.0559,80.911,,
291,05/29/20 01:30:00 PM,15.0583,80.911,,
292,05/29/20 01:45:00 PM,15.0565,81.090,,
293,05/29/20 02:00:00 PM,15.0565,81.090,,
294,05/29/20 02:15:00 PM,15.0525,81.266,,
295,05/29/20 02:30:00 PM,15.0548,81.266,,
296,05/29/20 02:45:00 PM,15.0501,81.266,,
297,05/29/20 03:00:00 PM,15.0509,81.442,,
298,05/29/20 03:15:00 PM,15.0578,81.442,,
299,05/29/20 03:30:00 PM,15.0572,81.266,,
300,05/29/20 03:45:00 PM,15.0542,81.090,,
301,05/29/20 04:00:00 PM,15.0565,81.090,,
302,05/29/20 04:15:00 PM,15.0606,80.911,,
303,05/29/20 04:30:00 PM,15.0606,80.911,,
304,05/29/20 04:45:00 PM,15.0623,80.735,,
305,05/29/20 05:00:00 PM,15.0623,80.735,,
306,05/29/20 05:15:00 PM,15.0617,80.559,,
307,05/29/20 05:30:00 PM,15.0641,80.559,,
308,05/29/20 05:45:00 PM,15.0681,80.382,,
309,05/29/20 06:00:00 PM,15.0681,80.382,,
310,05/29/20 06:15:00 PM,15.0704,80.382,,
311,05/29/20 06:30:00 PM,15.0720,80.206,,
312,05/29/20 06:45:00 PM,15.0744,80.206,,
313,05/29/20 07:00:00 PM,15.0738,80.029,,
314,05/29/20 07:15:00 PM,15.0807,80.029,,
315,05/29/20 07:30:00 PM,15.0784,80.029,,
316,05/29/20 07:45:00 PM,15.0784,80.029,,
317,05/29/20 08:00:00 PM,15.0802,79.853,,
318,05/29/20 08:15:00 PM,15.0802,79.853,,
319,05/29/20 08:30:00 PM,15.0848,79.853,,
320,05/29/20 08:45:00 PM,15.0825,79.853,,
321,05/29/20 09:00:00 PM,15.0865,79.678,,
322,05/29/20 09:15:00 PM,15.0842,79.678,,
323,05/29/20 09:30:00 PM,15.0865,79.678,,
324,05/29/20 09:45:00 PM,15.0819,79.678,,
325,05/29/20 10:00:00 PM,15.0889,79.678,,
326,05/29/20 10:15:00 PM,15.0865,79.678,,
327,05/29/20 10:30:00 PM,15.0860,79.502,,
328,05/29/20 10:45:00 PM,15.0813,79.502,,
329,05/29/20 11:00:00 PM,15.0860,79.502,,
330,05/29/20 11:15:00 PM,15.0836,79.502,,
331,05/29/20 11:30:00 PM,15.0836,79.502,,
332,05/29/20 11:45:00 PM,15.0836,79.502,,
333,05/30/20 12:00:00 AM,15.0790,79.502,,
334,05/30/20 12:15:00 AM,15.0806,79.326,,
335,05/30/20 12:30:00 AM,15.0806,79.326,,
336,05/30/20 12:45:00 AM,15.0759,79.326,,
337,05/30/20 01:00:00 AM,15.0783,79.326,,
338,05/30/20 01:15:00 AM,15.0759,79.326,,
339,05/30/20 01:30:00 AM,15.0736,79.326,,
340,05/30/20 01:45:00 AM,15.0730,79.151,,
341,05/30/20 02:00:00 AM,15.0707,79.151,,
342,05/30/20 02:15:00 AM,15.0823,79.151,,
343,05/30/20 02:30:00 AM,15.1261,78.975,,
344,05/30/20 02:45:00 AM,15.0958,78.975,,
345,05/30/20 03:00:00 AM,15.0864,78.975,,
346,05/30/20 03:15:00 AM,15.0817,78.975,,
347,05/30/20 03:30:00 AM,15.0841,78.975,,
348,05/30/20 03:45:00 AM,15.0841,78.975,,
349,05/30/20 04:00:00 AM,15.0794,78.975,,
350,05/30/20 04:15:00 AM,15.0817,78.975,,
351,05/30/20 04:30:00 AM,15.0864,78.975,,
352,05/30/20 04:45:00 AM,15.0934,78.975,,
353,05/30/20 05:00:00 AM,15.0981,78.975,,
354,05/30/20 05:15:00 AM,15.0958,78.975,,
355,05/30/20 05:30:00 AM,15.0958,78.975,,
356,05/30/20 05:45:00 AM,15.1051,78.975,,
357,05/30/20 06:00:00 AM,15.1115,78.800,,
358,05/30/20 06:15:00 AM,15.0997,78.800,,
359,05/30/20 06:30:00 AM,15.0951,78.800,,
360,05/30/20 06:45:00 AM,15.0951,78.800,,
361,05/30/20 07:00:00 AM,15.1045,78.800,,
362,05/30/20 07:15:00 AM,15.1045,78.800,,
363,05/30/20 07:30:00 AM,15.1022,78.800,,
364,05/30/20 07:45:00 AM,15.1045,78.800,,
365,05/30/20 08:00:00 AM,15.1051,78.975,,
366,05/30/20 08:15:00 AM,15.1097,78.975,,
367,05/30/20 08:30:00 AM,15.1121,78.975,,
368,05/30/20 08:45:00 AM,15.1167,78.975,,
369,05/30/20 09:00:00 AM,15.1144,78.975,,
370,05/30/20 09:15:00 AM,15.1144,78.975,,
371,05/30/20 09:30:00 AM,15.1121,78.975,,
372,05/30/20 09:45:00 AM,15.1121,78.975,,
373,05/30/20 10:00:00 AM,15.1057,79.151,,
374,05/30/20 10:15:00 AM,15.1039,79.326,,
375,05/30/20 10:30:00 AM,15.1039,79.326,,
376,05/30/20 10:45:00 AM,15.1093,79.502,,
377,05/30/20 11:00:00 AM,15.1029,79.678,,
378,05/30/20 11:15:00 AM,15.1012,79.853,,
379,05/30/20 11:30:00 AM,15.0942,79.853,,
380,05/30/20 11:45:00 AM,15.0902,80.029,,
381,05/30/20 12:00:00 PM,15.0844,80.382,,
382,05/30/20 12:15:00 PM,15.0844,80.382,,
383,05/30/20 12:30:00 PM,15.0826,80.559,,
384,05/30/20 12:45:00 PM,15.0810,80.735,,
385,05/30/20 01:00:00 PM,15.0786,80.735,,
386,05/30/20 01:15:00 PM,15.0723,80.911,,
387,05/30/20 01:30:00 PM,15.0652,80.911,,
388,05/30/20 01:45:00 PM,15.0659,81.090,,
389,05/30/20 02:00:00 PM,15.0642,81.266,,
390,05/30/20 02:15:00 PM,15.0572,81.266,,
391,05/30/20 02:30:00 PM,15.0578,81.442,,
392,05/30/20 02:45:00 PM,15.0532,81.442,,
393,05/30/20 03:00:00 PM,15.0532,81.442,,
394,05/30/20 03:15:00 PM,15.0509,81.442,,
395,05/30/20 03:30:00 PM,15.0532,81.442,,
396,05/30/20 03:45:00 PM,15.0509,81.442,,
397,05/30/20 04:00:00 PM,15.0501,81.266,,
398,05/30/20 04:15:00 PM,15.0525,81.266,,
399,05/30/20 04:30:00 PM,15.0548,81.266,,
400,05/30/20 04:45:00 PM,15.0548,81.266,,
401,05/30/20 05:00:00 PM,15.0525,81.266,,
402,05/30/20 05:15:00 PM,15.0565,81.090,,
403,05/30/20 05:30:00 PM,15.0588,81.090,,
404,05/30/20 05:45:00 PM,15.0606,80.911,,
405,05/30/20 06:00:00 PM,15.0606,80.911,,
406,05/30/20 06:15:00 PM,15.0623,80.735,,
407,05/30/20 06:30:00 PM,15.0641,80.559,,
408,05/30/20 06:45:00 PM,15.0664,80.559,,
409,05/30/20 07:00:00 PM,15.0664,80.559,,
410,05/30/20 07:15:00 PM,15.0704,80.382,,
411,05/30/20 07:30:00 PM,15.0681,80.382,,
412,05/30/20 07:45:00 PM,15.0704,80.382,,
413,05/30/20 08:00:00 PM,15.0768,80.206,,
414,05/30/20 08:15:00 PM,15.0791,80.206,,
415,05/30/20 08:30:00 PM,15.0807,80.029,,
416,05/30/20 08:45:00 PM,15.0855,80.029,,
417,05/30/20 09:00:00 PM,15.0855,80.029,,
418,05/30/20 09:15:00 PM,15.0902,80.029,,
419,05/30/20 09:30:00 PM,15.0994,80.029,,
420,05/30/20 09:45:00 PM,15.0994,80.029,,
421,05/30/20 10:00:00 PM,15.0989,79.853,,
422,05/30/20 10:15:00 PM,15.0989,79.853,,
423,05/30/20 10:30:00 PM,15.0965,79.853,,
424,05/30/20 10:45:00 PM,15.0942,79.853,,
425,05/30/20 11:00:00 PM,15.0942,79.853,,
426,05/30/20 11:15:00 PM,15.0871,79.853,,
427,05/30/20 11:30:00 PM,15.0871,79.853,,
428,05/30/20 11:45:00 PM,15.0842,79.678,,
429,05/31/20 12:00:00 AM,15.0819,79.678,,
430,05/31/20 12:15:00 AM,15.0796,79.678,,
431,05/31/20 12:30:00 AM,15.0773,79.678,,
432,05/31/20 12:45:00 AM,15.0726,79.678,,
433,05/31/20 01:00:00 AM,15.0749,79.678,,
434,05/31/20 01:15:00 AM,15.0749,79.678,,
435,05/31/20 01:30:00 AM,15.0749,79.678,,
436,05/31/20 01:45:00 AM,15.0672,79.502,,
437,05/31/20 02:00:00 AM,15.0719,79.502,,
438,05/31/20 02:15:00 AM,15.1414,79.326,,
439,05/31/20 02:30:00 AM,15.1296,79.326,,
440,05/31/20 02:45:00 AM,15.0947,79.326,,
441,05/31/20 03:00:00 AM,15.0783,79.326,,
442,05/31/20 03:15:00 AM,15.0894,79.151,,
443,05/31/20 03:30:00 AM,15.0754,79.151,,
444,05/31/20 03:45:00 AM,15.0707,79.151,,
445,05/31/20 04:00:00 AM,15.0707,79.151,,
446,05/31/20 04:15:00 AM,15.0730,79.151,,
447,05/31/20 04:30:00 AM,15.0754,79.151,,
448,05/31/20 04:45:00 AM,15.0707,79.151,,
449,05/31/20 05:00:00 AM,15.1985,78.975,,
450,05/31/20 05:15:00 AM,15.1769,78.800,,
451,05/31/20 05:30:00 AM,15.1839,78.800,,
452,05/31/20 05:45:00 AM,15.1675,78.800,,
453,05/31/20 06:00:00 AM,15.1651,78.800,,
454,05/31/20 06:15:00 AM,15.1721,78.800,,
455,05/31/20 06:30:00 AM,15.1675,78.800,,
456,05/31/20 06:45:00 AM,15.1582,78.800,,
457,05/31/20 07:00:00 AM,15.1488,78.800,,
458,05/31/20 07:15:00 AM,15.1441,78.800,,
459,05/31/20 07:30:00 AM,15.1441,78.800,,
460,05/31/20 07:45:00 AM,15.1418,78.800,,
461,05/31/20 08:00:00 AM,15.1418,78.800,,
462,05/31/20 08:15:00 AM,15.1833,78.624,,
463,05/31/20 08:30:00 AM,15.1576,78.624,,
464,05/31/20 08:45:00 AM,15.1669,78.624,,
465,05/31/20 09:00:00 AM,15.1551,78.624,,
466,05/31/20 09:15:00 AM,15.1715,78.624,,
467,05/31/20 09:30:00 AM,15.1833,78.624,,
468,05/31/20 09:45:00 AM,15.1721,78.800,,
469,05/31/20 10:00:00 AM,15.1675,78.800,,
470,05/31/20 10:15:00 AM,15.1675,78.800,,
471,05/31/20 10:30:00 AM,15.1605,78.800,,
472,05/31/20 10:45:00 AM,15.1559,78.800,,
473,05/31/20 11:00:00 AM,15.1511,78.800,,
474,05/31/20 11:15:00 AM,15.1535,78.800,,
475,05/31/20 11:30:00 AM,15.1628,78.800,,
476,05/31/20 11:45:00 AM,15.1564,78.975,,
477,05/31/20 12:00:00 PM,15.1495,78.975,,
478,05/31/20 12:15:00 PM,15.1472,78.975,,
479,05/31/20 12:30:00 PM,15.1308,78.975,,
480,05/31/20 12:45:00 PM,15.1190,78.975,,
481,05/31/20 01:00:00 PM,15.1184,78.800,,
482,05/31/20 01:15:00 PM,15.1190,78.975,,
483,05/31/20 01:30:00 PM,15.1121,78.975,,
484,05/31/20 01:45:00 PM,15.1121,78.975,,
485,05/31/20 02:00:00 PM,15.1005,78.975,,
486,05/31/20 02:15:00 PM,15.0981,78.975,,
487,05/31/20 02:30:00 PM,15.1028,78.975,,
488,05/31/20 02:45:00 PM,15.1028,78.975,,
489,05/31/20 03:00:00 PM,15.0934,78.975,,
